Released,Members,Quest item,Tradeable,Equipable,Stackable,Options,Destory,Examine,Value,High alch,Low alch,Weight,Price,Buy limit,Daily volume,Combat,Skilling,Food,Untradeable,Quest
16 January 2020 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The coat of a twisted relic hunter.,1000 ,600 ,400 ,0.907 kg,158039  (info),5,14,1,0,0,0,0
16 January 2020 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The coat of a twisted relic hunter.,10000 ,6000 ,4000 ,0.907 kg,229973  (info),5,4,1,0,0,0,0
16 January 2020 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The coat of a twisted relic hunter.,100000 ,60000 ,40000 ,0.907 kg,1200577  (info),5,17,1,0,0,0,0
20 October 2021 (Update),No,No,No,Yes,No,Wear Reverse,You can get another one from Diango.,A reversible jumper knitted lovingly by Iffie.,1,0,0,0.4 kg,0,0,0,1,0,0,0,0
13 October 2014 (Update),No,No,No,Yes,No,Wear,You can obtain another platebody from the Iron Man tutor in Lumbridge.,Take it off and what are you?,0 ,0,0,4.535 kg,0,0,0,1,0,0,0,0
5 March 2015 (Update),Yes,No,No,Yes,No,Wear,Drop,Varrock smithing armour.,0 ,0 ,0 ,1 kg,0,0,0,1,0,0,0,0
5 March 2015 (Update),Yes,No,No,Yes,No,Wear,Drop,Varrock smithing armour.,0 ,0 ,0 ,1 kg,0,0,0,1,0,0,0,0
5 March 2015 (Update),Yes,No,No,Yes,No,Wear,Drop,Varrock smithing armour.,0 ,0 ,0 ,1 kg,0,0,0,1,0,0,0,0
5 March 2015 (Update),Yes,No,No,Yes,No,Wear,Drop,Varrock smithing armour.,0 ,0 ,0 ,1 kg,0,0,0,1,0,0,0,0
9 May 2005 (Update),Yes,No,Yes,Yes,No,Wear Check,Drop (If you drop this item it will break. Are you sure you want to drop it?),Verac the Defiled's brassard.,280000 ,168000 ,112000 ,4.989 kg,222358  (info),15,307,1,0,0,0,0
6 September 2018 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A powerful chainbody.,500000 ,300000 ,200000 ,6.803 kg,10000000  (info),10,0,1,0,0,0,0
20 October 2021 (Update),Yes,No,No,Yes,No,Wear,Drop,An ancient mage's robe top.,600000 ,360000 ,240000 ,2.895 kg,0,0,0,1,0,0,0,0
6 June 2006 (Update),Yes,No,No,Yes,No,Wear,Drop,Torso armour from the order of the Void Knights.,48000 ,28800 ,19200 ,6.803 kg,0,0,0,1,0,0,0,0
16 March 2022 (Update),Yes,No,No,Yes,No,Wear Dismantle,Drop,A void knight top plucked from the shattered abyss.,48000 ,28800 ,19200 ,6.803 kg,0,0,0,1,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,1,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,1,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,1,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,1,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,1,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,1,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,1,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,1,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,1,0,0,0,0
4 June 2020 (Update),Yes,Sins of the Father,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,100 ,60 ,40 ,0.907 kg,0,0,0,1,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,1,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,1,0,0,0,0
4 June 2020 (Update),Yes,No,No,Yes,No,Wear,Drop,Lets you dress like a vampyre noble.,5000 ,3000 ,2000 ,0.907 kg,0,0,0,1,0,0,0,0
4 September 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Dress like the powerful vyrewatch!,500 ,300 ,200 ,0.907 kg,2684  (info),150,83,1,0,0,0,0
4 January 2001 (Update),No,No,Yes,Yes,No,Wear,Drop,A mostly clean apron.,2 ,1,0 ,0.453 kg,29  (info),150,342,1,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A series of connected metal rings.,1440 ,864 ,576 ,6.803 kg,1165  (info),125,7,1,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A well made elegant ladies' white blouse.,2000 ,1200 ,800 ,1 kg,4684  (info),4,47,1,0,0,0,0
9 February 2022 (Update),No,Land of the Goblins,No,No,No,Wear,Drop,Some white armour designed to fit goblins.,40 ,24 ,16 ,3.628 kg,0,0,0,1,0,0,0,0
17 October 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Provides excellent protection.,3840 ,2304 ,1536 ,9.979 kg,5026  (info),125,118,1,0,0,0,0
21 November 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,This should make me harder to spot in wooded areas.,20 ,12 ,8 ,0.226 kg,4610  (info),150,9,1,0,0,0,0
31 May 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Blue top very tiny.,650 ,390 ,260 ,0.07 kg,1347  (info),150,32,1,0,0,0,0
31 May 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Far too small to wear.,500 ,300 ,200 ,0.07 kg,1040  (info),150,7,1,0,0,0,0
31 May 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Yellow top too small for me.,625 ,375 ,250 ,0.07 kg,962  (info),150,23,1,0,0,0,0
7 January 2016 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The forgotten magicks of Xeric imbue this garment with a little power.,80 ,48 ,32 ,0.2 kg,2535  (info),125,1267,1,0,0,0,0
6 February 2007 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Smelly yak body armour.,500 ,300 ,200 ,2.721 kg,1363  (info),70,398,1,0,0,0,0
17 July 2006 (Update),No,No,No,No,No,Wear,Drop,Some yellow armour designed to fit goblins.,40 ,24 ,16 ,3.628 kg,0,0,0,1,0,0,0,0
29 June 2004 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Some fine werewolf clothing.,500 ,300 ,200 ,0.907 kg,846  (info),150,13,1,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Zamorak blessed dragonhide body armour.,13000 ,7800 ,5200 ,6 kg,569020  (info),8,610,1,0,0,0,0
28 May 2002 (Update),No,No,Yes,Yes,No,Wear,Drop,A robe worn by worshippers of Zamorak.,40 ,24 ,16 ,0.907 kg,1059  (info),15,1776,1,0,0,0,0
5 May 2004 (Update),No,No,Yes,Yes,No,Wear,Drop,Rune platebody in the colours of Zamorak.,65000 ,39000 ,26000 ,9.979 kg,48376  (info),8,158,1,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Zamorak Vestments.,7000 ,4200 ,2800 ,1.8 kg,131995  (info),8,94,1,0,0,0,0
27 January 2021 (Update),Yes,No,No,Yes,No,Wear,Drop,A well fashioned robe with a strange aura emanating.,25000 ,15000 ,10000 ,0.907 kg,0,0,0,1,0,0,0,0
15 March 2006 (Update),No,No,No,Yes,No,Wear,Drop,Aside from the braaaains on the lapel it's still quite good.,1,0 ,0 ,0.003 kg,0,0,0,1,0,0,0,0
6 September 2018 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A powerful robe top.,500000 ,300000 ,200000 ,4.535 kg,10000000  (info),10,0,1,0,0,0,0
12 June 2014 (Update),Yes,No,No,Yes,No,Wear,Dismantle,Mystical robes with a light recolour.,140000 ,84000 ,56000 ,2.267 kg,0,0,0,1,0,0,0,0
6 July 2016 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A light tuxedo jacket with a matching shirt.,10000 ,6000 ,4000 ,2 kg,2435125  (info),4,6,1,0,0,0,0
13 March 2007 (Update),Yes,No,No,Yes,No,Wear,Drop,You'll certainly be alright wearing this.,50 ,30 ,20 ,1.36 kg,0,0,0,1,0,0,0,0
24 July 2006 (Update),Yes,Lunar Diplomacy,No,Yes,No,Wear,The Oneiromancer might be able to help you get another.,Provides good protection.,100 ,60 ,40 ,4.535 kg,0,0,0,1,0,0,0,0
12 August 2021 (Update),Yes,No,No,Yes,No,0,Drop,An ancient chestplate once worn by a powerful ranger.,1000000 ,600000 ,400000 ,4 kg,0,0,0,1,0,0,0,0
23 October 2002 (Update),Yes,Biohazard,No,Yes,No,Wear,Drop,Medical looking.,40 ,24 ,16 ,1.814 kg,0,0,0,1,0,0,0,0
15 August 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Colourful.,20 ,12 ,8 ,0.005 kg,1709  (info),150,53,1,0,0,0,0
15 August 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Colourful.,20 ,12 ,8 ,0.005 kg,817  (info),150,15,1,0,0,0,0
2 August 2004 (Update),No,No,No,Yes,No,Wear,Drop,A mime would wear this.,1,0 ,0 ,0.001 kg,0,0,0,1,0,0,0,0
4 January 2001 (Update),No,No,Yes,Yes,No,Wear,Drop,A series of connected metal rings.,1950 ,1170 ,780 ,5.896 kg,1103  (info),125,3940,1,0,0,0,0
4 January 2001 (Update),No,No,Yes,Yes,No,Wear,Drop,Provides excellent protection.,5200 ,3120 ,2080 ,8.618 kg,2733  (info),125,203380,1,0,0,0,0
12 June 2014 (Update),No,No,Yes,Yes,No,Wear,Drop,Mithril platebody with gold trim.,5200 ,3120 ,2080 ,9.979 kg,5046  (info),8,76,1,0,0,0,0
12 June 2014 (Update),No,No,Yes,Yes,No,Wear,Drop,Mithril platebody with trim.,5200 ,3120 ,2080 ,8.618 kg,2991  (info),8,40,1,0,0,0,0
12 July 2001 (Update),No,No,Yes,Yes,No,Wear,Drop,I feel closer to the gods when I am wearing this.,40 ,24 ,16 ,0.907 kg,473  (info),125,8427,1,0,0,0,0
6 July 2016 (Update),No,No,Yes,Yes,No,Wear,Drop,I feel the gods don't enjoy my materialistic obsessions.,50 ,30 ,20 ,0.907 kg,6204414  (info),4,27,1,0,0,0,0
11 April 2019 (Update),No,No,Yes,Yes,No,Wear,Drop,I feel the gods don't enjoy my materialistic obsessions.,500 ,300 ,200 ,0.907 kg,58737  (info),4,137,1,0,0,0,0
24 July 2006 (Update),Yes,No,No,Yes,No,Wear,Drop,Provides good protection.,1000 ,600 ,400 ,4.535 kg,0,0,0,1,0,0,0,0
6 September 2018 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A powerful leather body.,500000 ,300000 ,200000 ,6.803 kg,8000000  (info),10,0,1,0,0,0,0
19 July 2005 (Update),Yes,Mourning's End Part I,No,Yes,No,Wear,Drop,A thick heavy leather top.,150 ,90 ,60 ,2.721 kg,0,0,0,1,0,0,0,0
6 July 2016 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A mummy's body.,1,0 ,0 ,0.5 kg,730523  (info),4,4,1,0,0,0,0
12 June 2014 (Update),Yes,No,Yes,Yes,No,Wear,Drop,All for one!,1880 ,1128 ,752 ,1.814 kg,125115  (info),4,23,1,0,0,0,0
26 January 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The upper half of a magical robe.,120000 ,72000 ,48000 ,2.721 kg,71907  (info),125,2134,1,0,0,0,0
26 January 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The upper half of a dark magical robe.,120000 ,72000 ,48000 ,2.721 kg,72168  (info),70,1592,1,0,0,0,0
11 January 2019 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The upper half of a dusky magical robe.,120000 ,72000 ,48000 ,2.721 kg,238876  (info),70,59,1,0,0,0,0
4 August 2016 (Update),No,No,No,Yes,No,Wear,Drop,The upper half of a magical robe.,100 ,0,0,2.721 kg,0,0,0,1,0,0,0,0
26 January 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The upper half of a bright magical robe.,120000 ,72000 ,48000 ,2.721 kg,71458  (info),70,491,1,0,0,0,0
16 March 2022 (Update),Yes,No,No,Yes,No,Wear Dismantle,Drop,The upper half of a magical robe plucked from the shattered abyss.,120000 ,72000 ,48000 ,2.721 kg,0,0,0,1,0,0,0,0
1 June 2017 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Provides excellent protection.,84000 ,50400 ,33600 ,9.979 kg,820614  (info),70,711,1,0,0,0,0
8 May 2001 (Update),No,Goblin Diplomacy,No,No,No,Wear,Drop,Some orange armour designed to fit goblins.,40 ,24 ,16 ,3.628 kg,0,0,0,1,0,0,0,0
21 February 2019 (Update),No,No,No,Yes,No,Wear,You will have to discover it again.,An ornate armoured top.,1,0 ,0 ,11.339 kg,0,0,0,1,0,0,0,0
12 June 2014 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A well made elegant ladies' pink blouse.,2000 ,1200 ,800 ,0.1 kg,939  (info),4,30,1,0,0,0,0
12 June 2014 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A well made elegant men's pink shirt.,2000 ,1200 ,800 ,0.1 kg,2129  (info),4,21,1,0,0,0,0
17 July 2006 (Update),No,No,No,No,No,Wear,Drop,Some pink armour designed to fit goblins.,40 ,24 ,16 ,3.628 kg,0,0,0,1,0,0,0,0
12 December 2002 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The ultimate in gnome design now in pink!,180 ,108 ,72 ,0.907 kg,669  (info),150,53,1,0,0,0,0
15 August 2002 (Update),Yes,Sheep Herder,No,Yes,No,Wear,Drop,This should protect me from the plague I hope!,50 ,30 ,20 ,2.721 kg,0,0,0,1,0,0,0,0
21 November 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,This should make me harder to spot in polar areas.,20 ,12 ,8 ,0.226 kg,4850  (info),150,51,1,0,0,0,0
23 October 2002 (Update),No,Biohazard,Yes,Yes,No,Wear,Drop,Top half of a priest suit.,5 ,3 ,2 ,1.814 kg,52  (info),150,399,1,0,0,0,0
1 August 2005 (Update),No,No,No,Yes,No,Wear,Drop,Very posh!,0 ,0 ,0 ,2.721 kg,0,0,0,1,0,0,0,0
1 August 2005 (Update),No,No,No,Yes,No,Wear,Drop,Very posh!,0 ,0 ,0 ,2.721 kg,0,0,0,1,0,0,0,0
20 September 2006 (Update),Yes,The Slug Menace,Yes,Yes,No,Wear,Drop,A Proselyte Temple Knight's armour.,12000 ,7200 ,4800 ,8.618 kg,12899  (info),70,734,1,0,0,0,0
24 April 2014 (Update),Yes,No,No,Yes,No,Wear,Drop,Helps you when you're mining.,60 ,36 ,24 ,1.36 kg,0,0,0,1,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A well made elegant ladies' purple blouse.,2000 ,1200 ,800 ,1 kg,844  (info),4,12,1,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A well made elegant men's purple shirt.,2000 ,1200 ,800 ,1 kg,1992  (info),4,23,1,0,0,0,0
17 July 2006 (Update),No,No,No,No,No,Wear,Drop,Some purple armour designed to fit goblins.,40 ,24 ,16 ,3.628 kg,0,0,0,1,0,0,0,0
4 July 2006 (Update),Yes,No,No,Yes,No,Wear,Drop,...You can sail the seven seas...,100 ,60 ,40 ,0.003 kg,0,0,0,1,0,0,0,0
29 June 2004 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Some fine werewolf clothing.,500 ,300 ,200 ,0.907 kg,562  (info),150,2,1,0,0,0,0
8 September 2016 (Update),Yes,No,No,Yes,No,Wear,Drop,The garb of the Pyromancers.,800 ,480 ,320 ,0.2 kg,0,0,0,1,0,0,0,0
26 June 2014 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Lightweight body armour ideal for rangers.,12000 ,7200 ,4800 ,3 kg,3939946  (info),4,316,1,0,0,0,0
29 March 2004 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Made from 100% real dragonhide.,11230 ,6738 ,4492 ,6.803 kg,6100  (info),70,91476,1,0,0,0,0
12 June 2014 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Made from 100% real dragonhide. With colourful trim!,11230 ,6738 ,4492 ,6.803 kg,6300  (info),8,57,1,0,0,0,0
12 June 2014 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Made from 100% real dragonhide. With colourful trim!,11230 ,6738 ,4492 ,6.803 kg,6225  (info),8,28,1,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A well made elegant ladies' red blouse.,2000 ,1200 ,800 ,1 kg,3523  (info),4,2,1,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A well made elegant men's red shirt.,2000 ,1200 ,800 ,1 kg,18506  (info),4,17,1,0,0,0,0
17 July 2006 (Update),No,No,No,No,No,Wear,Drop,Some red armour designed to fit goblins.,40 ,24 ,16 ,3.628 kg,0,0,0,1,0,0,0,0
4 July 2006 (Update),Yes,No,No,Yes,No,Wear,Drop,...You can sail the seven seas...,100 ,60 ,40 ,0.003 kg,0,0,0,1,0,0,0,0
29 June 2004 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Some fine werewolf clothing.,500 ,300 ,200 ,0.907 kg,742  (info),150,15,1,0,0,0,0
5 December 2005 (Update),Yes,Spirits of the Elid,No,Yes,No,Wear,Drop,This looks quite old.,1,0 ,0 ,0.005 kg,0,0,0,1,0,0,0,0
6 July 2016 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A dark power is woven into this robe top.,120000 ,72000 ,48000 ,2.721 kg,110764  (info),70,89,1,0,0,0,0
23 March 2022 (Update),Yes,No,No,Yes,No,Wear,Drop,The perfect robe top for runecrafting.,350 ,210 ,140 ,0.6 kg,0,0,0,1,0,0,0,0
1 August 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A sturdy body armour made from rock crab pieces.,65000 ,39000 ,26000 ,9.979 kg,38026  (info),70,129,1,0,0,0,0
22 June 2005 (Update),Yes,No,No,Yes,No,Wear,Drop,Black banded leather armour a rogue's dream!,625 ,375 ,250 ,0.453 kg,0,0,0,1,0,0,0,0
12 June 2014 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Feeling distinctly ornate.,5000 ,3000 ,2000 ,1.36 kg,68565  (info),4,36,1,0,0,0,0
26 July 2001 (Update),No,No,Yes,Yes,No,Wear,Drop,A series of connected metal rings.,50000 ,30000 ,20000 ,6.803 kg,29352  (info),70,25644,1,0,0,0,0
23 September 2001 (Update),No,No,Yes,Yes,No,Wear,Drop,Provides excellent protection.,65000 ,39000 ,26000 ,9.979 kg,38376  (info),70,62760,1,0,0,0,0
5 May 2004 (Update),No,No,Yes,Yes,No,Wear,Drop,Rune platebody with gold trim.,65000 ,39000 ,26000 ,9.979 kg,70661  (info),8,208,1,0,0,0,0
11 April 2019 (Update),No,No,Yes,Yes,No,Wear,Drop,Provides excellent protection with a heraldic design.,65000 ,39000 ,26000 ,9.979 kg,41651  (info),8,19,1,0,0,0,0
11 April 2019 (Update),No,No,Yes,Yes,No,Wear,Drop,Provides excellent protection with a heraldic design.,65000 ,39000 ,26000 ,9.979 kg,40686  (info),8,11,1,0,0,0,0
11 April 2019 (Update),No,No,Yes,Yes,No,Wear,Drop,Provides excellent protection with a heraldic design.,65000 ,39000 ,26000 ,9.979 kg,40186  (info),8,9,1,0,0,0,0
11 April 2019 (Update),No,No,Yes,Yes,No,Wear,Drop,Provides excellent protection with a heraldic design.,65000 ,39000 ,26000 ,9.979 kg,39551  (info),8,8,1,0,0,0,0
11 April 2019 (Update),No,No,Yes,Yes,No,Wear,Drop,Provides excellent protection with a heraldic design.,65000 ,39000 ,26000 ,9.979 kg,39441  (info),8,13,1,0,0,0,0
5 May 2004 (Update),No,No,Yes,Yes,No,Wear,Drop,Rune platebody with trim.,65000 ,39000 ,26000 ,9.979 kg,40027  (info),8,133,1,0,0,0,0
6 July 2016 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A type of shirt worn by the Samurai.,7000 ,4200 ,2800 ,2 kg,77154  (info),70,36,1,0,0,0,0
11 April 2019 (Update),No,No,Yes,Yes,No,Wear,Drop,A top worn by a sandwich lady.,500 ,300 ,200 ,0.907 kg,5522  (info),4,54,1,0,0,0,0
18 December 2014 (Update),No,No,No,Yes,No,Wear,This gift was found under the Varrock tree. You can get another from Diango.,Apparently you can still fit down the chimney in this.,0 ,0 ,0 ,0.3 kg,0,0,0,1,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Saradomin blessed dragonhide body armour.,13000 ,7800 ,5200 ,6 kg,418099  (info),8,478,1,0,0,0,0
5 May 2004 (Update),No,No,Yes,Yes,No,Wear,Drop,Rune platebody in the colours of Saradomin.,65000 ,39000 ,26000 ,9.979 kg,78583  (info),8,149,1,0,0,0,0
5 December 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Saradomin Vestments.,7000 ,4200 ,2800 ,1.8 kg,221782  (info),8,97,1,0,0,0,0
29 March 2004 (Update),No,No,Yes,Yes,No,Wear,Drop,I feel closer to the gods when I am wearing this.,40 ,24 ,16 ,0.907 kg,547  (info),125,463,1,0,0,0,0
16 March 2022 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The shirt of a Shattered Relic Hunter.,15000 ,9000 ,6000 ,0.906 kg,171067  (info),0,31,1,0,0,0,0
16 March 2022 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The shirt of a Shattered Relic Hunter.,15000 ,9000 ,6000 ,0.907 kg,195970  (info),0,0,1,0,0,0,0
16 March 2022 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The shirt of a Shattered Relic Hunter.,15000 ,9000 ,6000 ,0.907 kg,269426  (info),0,9,1,0,0,0,0
7 January 2016 (Update),Yes,No,No,Yes,No,Wear,You fought a Shayzien soldier for this. You'll have to repeat the fight for a replacement.,Dress like a tier 5 Shayzien soldier.,80 ,48 ,32 ,9.979 kg,0,0,0,1,0,0,0,0
7 January 2016 (Update),Yes,No,No,Yes,No,Wear,You fought a Shayzien soldier for this. You'll have to repeat the fight for a replacement.,Dress like a tier 1 Shayzien soldier.,40 ,24 ,16 ,9.979 kg,0,0,0,1,0,0,0,0
7 January 2016 (Update),Yes,No,No,Yes,No,Wear,You fought a Shayzien soldier for this. You'll have to repeat the fight for a replacement.,Dress like a tier 2 Shayzien soldier.,50 ,30 ,20 ,9.979 kg,0,0,0,1,0,0,0,0
7 January 2016 (Update),Yes,No,No,Yes,No,Wear,You fought a Shayzien soldier for this. You'll have to repeat the fight for a replacement.,Dress like a tier 3 Shayzien soldier.,60 ,36 ,24 ,9.979 kg,0,0,0,1,0,0,0,0
7 January 2016 (Update),Yes,No,No,Yes,No,Wear,You fought a Shayzien soldier for this. You'll have to repeat the fight for a replacement.,Dress like a tier 4 Shayzien soldier.,70 ,42 ,28 ,9.979 kg,0,0,0,1,0,0,0,0
31 May 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Tiny!,450 ,270 ,180 ,0.07 kg,871  (info),150,1,1,0,0,0,0
31 May 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Tiny!,625 ,375 ,250 ,0.07 kg,1035  (info),150,20,1,0,0,0,0
31 May 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Tiny!,600 ,360 ,240 ,0.07 kg,964  (info),150,21,1,0,0,0,0
6 February 2007 (Update),Yes,The Fremennik Isles,No,Yes,No,Wear,Are you sure? You can find another in King Sorvott's chest.,A jester's jangly top.,100 ,60 ,40 ,6.803 kg,0,0,0,1,0,0,0,0
1 August 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,The bones in this armour seem to vibrate with a magical quality...,45000 ,27000 ,18000 ,4.989 kg,26551  (info),70,87,1,0,0,0,0
30 October 2006 (Update),No,No,No,Yes,No,Wear,You can get a replacement from Diango.,The shirt of a full body skeleton costume.,1,0 ,0 ,1 kg,0,0,0,1,0,0,0,0
14 April 2003 (Update),Yes,The Tourist Trap,No,Yes,No,Wear,Drop,A filthy smelly flea infested shirt.,40 ,24 ,16 ,0.907 kg,0,0,0,1,0,0,0,0
8 June 2022 (Update),Yes,No,No,Yes,No,Wear,Drop,Is that a dwarven name stitched into the collar?,380 ,228 ,152 ,0.62 kg,0,0,0,1,0,0,0,0
9 August 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Made from 100% real snakeskin.,1250 ,750 ,500 ,6.803 kg,601  (info),125,856,1,0,0,0,0
11 December 2017 (Update),No,No,No,Yes,No,Wear,You can get a replacement from Diango.,A poorly made fake snow imp body.,50 ,0,0,0.907 kg,0,0,0,1,0,0,0,0
1 August 2005 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A constant reminder that I'm above a Dagannoth in the food chain.,7800 ,4680 ,3120 ,6.803 kg,4086  (info),70,34,1,0,0,0,0
24 March 2021 (Update),Yes,No,No,Yes,No,Wear,Drop,This will help with fishing.,120 ,72 ,48 ,1 kg,0,0,0,1,0,0,0,0
18 October 2004 (Update),Yes,No,Yes,Yes,No,Wear,Drop,Provides good protection.,45000 ,27000 ,18000 ,4.535 kg,27565  (info),70,876,1,0,0,0,0
24 October 2019 (Update),No,No,No,Yes,No,Wear,You can get a replacement from Diango.,A spooky robe cut from a bedsheet!,1,0 ,0 ,0.9 kg,0,0,0,1,0,0,0,0
24 October 2019 (Update),No,No,No,Yes,No,Wear,You can get a replacement from Diango.,A spooky robe cut from a bedsheet!,1,0 ,0 ,0.9 kg,0,0,0,1,0,0,0,0
6 September 2018 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A powerful platebody.,500000 ,300000 ,200000 ,9.979 kg,10000000  (info),10,0,1,0,0,0,0
4 January 2001 (Update),No,No,Yes,Yes,No,Wear,Drop,A series of connected metal rings.,750 ,450 ,300 ,6.803 kg,270  (info),125,2934,1,0,0,0,0
4 January 2001 (Update),No,No,Yes,Yes,No,Wear,Drop,Provides excellent protection.,2000 ,1200 ,800 ,9.979 kg,900  (info),125,71885,1,0,0,0,0
6 July 2016 (Update),No,No,Yes,Yes,No,Wear,Drop,Steel platebody with a gold trim.,2000 ,1200 ,800 ,9.979 kg,28117  (info),125,151,1,0,0,0,0
6 July 2016 (Update),No,No,Yes,Yes,No,Wear,Drop,Steel platebody with a trim.,2000 ,1200 ,800 ,9.979 kg,6688  (info),125,42,1,0,0,0,0
7 February 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A sea worthy shirt.,300 ,180 ,120 ,1 kg,317  (info),150,4,1,0,0,0,0
7 February 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A sea worthy shirt.,300 ,180 ,120 ,1 kg,692  (info),150,9,1,0,0,0,0
7 February 2006 (Update),Yes,No,Yes,Yes,No,Wear,Drop,A sea worthy shirt.,300 ,180 ,120 ,1 kg,584  (info),150,11,1,0,0,0,0
